id,node,group,tolerance
177,1,g0,0.9
178,7,g1,0.9
179,4,g0,0.8
180,6,g1,0.8
181,0,g0,0.9
182,8,g1,0.8
183,2,g0,0.9
184,8,g1,0.8
185,6,g1,0.8
186,3,g0,0.8
187,4,g0,0.9
188,8,g1,0.8
189,3,g1,0.9
190,8,g0,0.8
191,9,g1,0.9
192,9,g1,0.8
193,10,g1,0.8
194,11,g1,0.9
195,11,g1,0.9
196,6,g1,0.9
197,9,g1,0.8
198,9,g1,0.8
199,4,g0,0.9
200,0,g1,0.8
201,6,g1,0.9
202,3,g0,0.8
203,2,g0,0.9
204,6,g1,0.9
205,2,g0,0.8
206,1,g0,0.9
207,3,g0,0.8
208,8,g1,0.8
209,11,g1,0.8
210,11,g1,0.9
211,0,g0,0.9
212,9,g0,0.9
213,4,g0,0.8
214,10,g1,0.9
215,2,g0,0.8
216,1,g0,0.8
217,0,g0,0.9
218,2,g1,0.8
219,10,g1,0.9
220,7,g1,0.9
221,11,g1,0.9
222,11,g1,0.9
223,9,g1,0.9
224,11,g1,0.9
225,10,g1,0.8
226,8,g1,0.9
227,11,g1,0.8
228,2,g1,0.9
229,2,g0,0.8
230,8,g1,0.9
231,1,g0,0.8
232,6,g1,0.9
233,0,g0,0.8
234,0,g0,0.9
235,8,g1,0.8
236,0,g1,0.9
237,8,g1,0.8
238,4,g0,0.9
239,11,g1,0.8
240,4,g1,0.8
241,6,g1,0.8
242,9,g1,0.8
243,4,g0,0.9
244,0,g1,0.8
245,3,g0,0.8
246,7,g1,0.9
247,7,g0,0.9
248,1,g0,0.8
249,10,g1,0.8
250,5,g1,0.9
251,10,g1,0.9
252,6,g1,0.8
253,1,g0,0.8
254,5,g0,0.9
255,5,g0,0.9
256,10,g0,0.9
257,3,g0,0.8
258,7,g1,0.9
259,6,g1,0.8
260,4,g0,0.9
261,7,g1,0.8
262,11,g0,0.8
263,1,g0,0.9
264,10,g1,0.8
265,2,g0,0.8
266,6,g1,0.8
267,5,g0,0.9
268,7,g1,0.8
269,2,g1,0.8
270,1,g0,0.8
271,2,g1,0.9
272,11,g1,0.9
273,4,g0,0.8
274,8,g1,0.9
275,1,g0,0.9
276,10,g0,0.8
277,8,g1,0.9
278,10,g1,0.8
279,0,g0,0.8
280,7,g1,0.8
281,3,g0,0.8
282,7,g1,0.9
283,11,g1,0.9
284,1,g0,0.9
285,10,g1,0.8
286,2,g1,0.9
287,10,g1,0.8
288,1,g0,0.8
289,2,g0,0.8
290,6,g1,0.9
291,6,g1,0.8
292,5,g0,0.9
293,8,g1,0.9
294,8,g1,0.8
295,8,g1,0.8
296,3,g0,0.9
297,7,g1,0.9
298,2,g0,0.8
299,5,g0,0.9
300,1,g0,0.8
301,5,g0,0.8
302,4,g0,0.9
303,5,g0,0.9
304,10,g0,0.9
305,7,g1,0.8
306,2,g0,0.9
307,4,g1,0.8
308,5,g0,0.9
309,10,g1,0.9
310,5,g0,0.9
311,5,g0,0.8
312,1,g0,0.9
313,9,g1,0.9
314,4,g0,0.9
315,3,g0,0.8
316,3,g0,0.8
317,0,g0,0.9
318,5,g0,0.8
319,3,g0,0.8
320,0,g0,0.9
321,9,g1,0.9
322,11,g1,0.9
323,1,g0,0.8
324,4,g0,0.8
325,10,g1,0.9
326,6,g1,0.8
327,0,g1,0.9
328,11,g1,0.8
329,7,g1,0.9
330,11,g1,0.8
331,7,g1,0.9
332,7,g1,0.8
333,11,g0,0.8
334,4,g1,0.8
335,9,g1,0.8
336,9,g1,0.9
337,7,g1,0.9
338,2,g0,0.8
339,6,g1,0.8
340,8,g1,0.8
341,6,g1,0.8
342,7,g1,0.8
343,2,g0,0.8
344,6,g1,0.9
345,3,g0,0.8
346,0,g0,0.8
347,10,g1,0.9
348,8,g1,0.8
349,10,g1,0.9
350,3,g0,0.9
351,4,g1,0.8
352,5,g0,0.8
353,3,g0,0.9
354,7,g1,0.9
355,4,g0,0.9
356,11,g1,0.8
357,2,g0,0.9
358,9,g1,0.8
359,3,g0,0.9
360,7,g1,0.9
361,6,g1,0.9
362,10,g0,0.8
363,7,g1,0.8
364,0,g0,0.9
365,10,g1,0.9
366,3,g0,0.8
367,7,g1,0.8
368,11,g1,0.8
369,5,g0,0.9
370,7,g1,0.8
371,6,g0,0.8
372,4,g0,0.9
373,5,g0,0.8
374,5,g0,0.9
375,4,g0,0.8
376,8,g1,0.8
377,4,g0,0.8
378,3,g0,0.8
379,5,g0,0.9
380,10,g1,0.8
381,10,g0,0.8
382,2,g0,0.8
383,6,g0,0.8
384,7,g1,0.8
385,10,g1,0.9
386,1,g0,0.8
387,0,g1,0.8
388,3,g0,0.9
389,7,g1,0.8
390,6,g1,0.9
391,2,g0,0.9
392,0,g0,0.9
393,7,g1,0.8
394,2,g0,0.9
395,5,g0,0.9
396,5,g0,0.9
397,0,g0,0.8
398,6,g1,0.9
399,9,g1,0.9
400,11,g1,0.8
401,11,g1,0.8
402,7,g0,0.8
403,2,g0,0.8
404,7,g0,0.8
405,4,g0,0.8
406,11,g1,0.9
407,2,g0,0.9
408,7,g1,0.9
409,3,g1,0.9
410,4,g0,0.8
411,1,g0,0.8
412,0,g0,0.8
413,2,g0,0.9
414,1,g0,0.8
415,4,g0,0.9
416,1,g0,0.8
417,11,g1,0.8
418,5,g0,0.8
419,1,g0,0.8
420,3,g1,0.9
421,7,g0,0.9
422,7,g1,0.8
423,0,g0,0.8
424,8,g1,0.8
425,8,g1,0.9
426,5,g0,0.9
427,9,g1,0.8
428,1,g0,0.8
429,5,g1,0.8
430,9,g1,0.9
431,1,g0,0.8
432,5,g0,0.8
433,4,g0,0.8
434,10,g1,0.9
435,10,g1,0.9
436,8,g1,0.9
437,0,g0,0.9
438,9,g1,0.9
439,11,g1,0.8
440,2,g0,0.8
441,9,g0,0.8
442,7,g1,0.9
443,0,g0,0.9
444,2,g1,0.8
445,7,g1,0.8
446,7,g1,0.9
447,3,g0,0.9
448,10,g1,0.8
449,10,g1,0.9
450,1,g0,0.8
451,7,g1,0.8
452,10,g1,0.8
453,6,g0,0.9
454,4,g0,0.8
455,5,g0,0.8
456,4,g0,0.8
457,0,g0,0.9
458,8,g1,0.8
459,11,g1,0.9
460,2,g0,0.8
461,0,g0,0.9
462,5,g1,0.9
463,8,g1,0.8
464,9,g0,0.9
465,9,g1,0.8
466,6,g1,0.9
467,9,g1,0.8
468,4,g0,0.8
469,7,g1,0.8
470,1,g0,0.9
471,6,g1,0.8
472,9,g1,0.9
473,7,g1,0.9
474,1,g0,0.8
475,7,g1,0.8
476,11,g1,0.9
477,0,g0,0.9
478,8,g1,0.8
479,9,g1,0.9
480,6,g1,0.9
481,10,g1,0.8
482,1,g1,0.8
483,10,g1,0.9
484,0,g0,0.8
485,11,g1,0.9
486,11,g1,0.9
487,8,g1,0.9
488,4,g0,0.8
489,2,g0,0.9
490,1,g0,0.9
491,4,g0,0.8
492,4,g1,0.8
493,0,g0,0.9
494,11,g1,0.8
495,4,g0,0.9
496,6,g1,0.9
497,7,g1,0.8
498,1,g0,0.9
499,3,g0,0.9
500,5,g0,0.8
501,9,g0,0.8
502,9,g0,0.9
503,2,g1,0.8
504,4,g0,0.8
505,0,g0,0.9
506,9,g1,0.8
507,9,g1,0.9
508,0,g0,0.9
509,2,g0,0.9
510,8,g1,0.9
511,4,g0,0.8
512,7,g1,0.9
513,8,g0,0.9
514,11,g0,0.8
515,7,g1,0.8
516,10,g1,0.9
517,5,g0,0.8
518,9,g1,0.8
519,11,g0,0.9
520,4,g1,0.9
521,7,g1,0.9
522,2,g1,0.9
523,7,g1,0.8
524,0,g1,0.8
525,7,g1,0.8
526,10,g0,0.8
527,10,g1,0.8
528,9,g1,0.8
529,5,g0,0.8
530,10,g1,0.8
531,2,g1,0.9
532,9,g1,0.8
533,6,g0,0.9
534,1,g0,0.8
535,11,g0,0.9
536,10,g1,0.8
537,7,g1,0.9
538,7,g1,0.9
539,5,g0,0.8
540,9,g1,0.9
541,11,g1,0.9
542,4,g0,0.9
543,3,g0,0.9
544,3,g0,0.8
545,11,g0,0.9
546,5,g0,0.9
547,7,g0,0.9
548,11,g1,0.8
549,3,g0,0.8
550,10,g1,0.8
551,2,g0,0.8
552,9,g1,0.9
553,3,g0,0.8
554,8,g0,0.8
555,10,g1,0.9
556,3,g0,0.8
557,2,g1,0.9
558,7,g1,0.8
559,4,g0,0.9
560,2,g0,0.8
561,10,g1,0.9
562,5,g0,0.8
563,2,g0,0.8
564,7,g1,0.8
565,11,g1,0.9
566,11,g0,0.8
567,4,g0,0.8
568,1,g0,0.8
569,11,g0,0.9
570,9,g1,0.9
571,8,g0,0.8
572,0,g0,0.9
573,3,g0,0.9
574,8,g0,0.9
575,5,g0,0.9
576,7,g1,0.9
577,0,g0,0.9
578,1,g0,0.8
579,5,g0,0.8
580,8,g1,0.9
581,8,g0,0.9
582,2,g0,0.8
583,11,g1,0.9
584,5,g0,0.9
585,0,g0,0.9
586,1,g0,0.9
587,0,g0,0.8
588,0,g1,0.9
589,5,g0,0.9
590,6,g1,0.9
591,1,g0,0.9
592,6,g1,0.9
593,10,g0,0.8
594,5,g0,0.8
595,6,g1,0.8
596,1,g1,0.9
597,1,g0,0.9
598,10,g1,0.8
599,3,g0,0.9
600,9,g1,0.8
601,2,g0,0.9
602,9,g1,0.9
603,5,g0,0.9
604,8,g1,0.9
605,2,g1,0.9
606,7,g1,0.8
607,6,g0,0.9
608,1,g0,0.8
609,5,g0,0.9
610,8,g1,0.9
611,9,g1,0.8
612,5,g0,0.8
613,6,g1,0.9
614,4,g0,0.8
615,7,g1,0.9
616,11,g1,0.9
617,11,g0,0.8
618,2,g0,0.9
619,9,g1,0.9
620,3,g1,0.9
621,3,g0,0.9
622,2,g0,0.9
623,11,g1,0.9
624,7,g1,0.8
625,2,g0,0.9
626,6,g1,0.9
627,1,g0,0.8
628,5,g0,0.9
629,5,g0,0.8
630,7,g1,0.9
631,1,g0,0.8
632,10,g1,0.9
633,1,g0,0.8
634,0,g0,0.9
635,3,g1,0.8
636,10,g1,0.9
637,9,g1,0.9
638,8,g1,0.9
639,7,g1,0.8
640,8,g0,0.9
641,11,g0,0.8
642,4,g0,0.8
643,0,g0,0.9
644,11,g1,0.9
645,11,g1,0.9
646,1,g1,0.8
647,4,g1,0.8
648,0,g0,0.9
649,4,g1,0.8
650,0,g0,0.9
651,11,g0,0.8
652,1,g1,0.8
653,1,g0,0.8
654,8,g1,0.9
655,10,g1,0.9
656,5,g0,0.9
657,3,g0,0.9
658,11,g1,0.9
659,4,g0,0.9
660,5,g0,0.9
661,1,g0,0.8
662,9,g1,0.9
663,1,g0,0.9
664,7,g1,0.8
665,11,g0,0.8
666,3,g0,0.8
667,4,g0,0.8
668,9,g1,0.9
669,1,g0,0.8
670,8,g1,0.8
671,8,g0,0.8
672,8,g0,0.9
673,5,g0,0.9
674,2,g1,0.9
675,8,g1,0.8
676,10,g1,0.9
677,5,g0,0.8
678,0,g0,0.8
679,4,g0,0.8
680,8,g1,0.9
681,0,g0,0.9
682,9,g1,0.9
683,9,g1,0.8
684,2,g0,0.9
685,1,g0,0.8
686,9,g1,0.8
687,1,g0,0.8
688,11,g1,0.8
689,6,g1,0.9
690,11,g1,0.8
691,4,g0,0.8
692,4,g1,0.8
693,3,g1,0.8
694,3,g1,0.9
695,2,g0,0.8
696,3,g0,0.9
697,10,g1,0.9
698,2,g0,0.9
699,3,g0,0.9
700,0,g1,0.9
701,8,g1,0.8
702,11,g0,0.8
703,6,g1,0.8
704,9,g1,0.9
705,3,g0,0.9
706,6,g1,0.9
707,7,g1,0.8
708,10,g0,0.9
709,5,g0,0.9
710,8,g1,0.8
711,9,g1,0.8
712,9,g1,0.9
713,0,g0,0.8
714,3,g0,0.8
715,3,g0,0.9
716,8,g0,0.9
717,9,g1,0.9
718,4,g0,0.8
719,11,g1,0.8
720,4,g0,0.9
721,4,g0,0.9
722,6,g1,0.9
723,8,g1,0.8
724,8,g1,0.9
725,2,g0,0.9
726,2,g0,0.8
727,6,g1,0.8
728,6,g1,0.9
729,2,g0,0.9
730,9,g1,0.8
731,3,g0,0.8
732,3,g0,0.9
733,0,g0,0.8
734,6,g0,0.8
735,11,g0,0.8
736,11,g1,0.8
737,7,g1,0.9
738,2,g0,0.8
739,9,g1,0.9
740,1,g1,0.9
741,5,g0,0.9
742,6,g1,0.9
743,5,g0,0.9
744,4,g0,0.8
745,8,g0,0.9
746,8,g1,0.9
747,0,g0,0.9
748,3,g0,0.9
749,6,g1,0.9
750,5,g1,0.9
751,7,g1,0.8
752,4,g0,0.9
753,1,g0,0.9
754,0,g0,0.9
755,5,g0,0.8
756,3,g0,0.9
757,1,g0,0.9
758,10,g1,0.8
759,10,g1,0.9
760,6,g1,0.9
761,6,g0,0.9
762,10,g1,0.9
763,4,g0,0.9
764,0,g0,0.9
765,2,g0,0.9
766,5,g0,0.8
767,3,g1,0.8
768,4,g0,0.8
769,1,g0,0.9
770,3,g0,0.9
771,8,g1,0.8
772,5,g0,0.8
773,0,g0,0.9
774,3,g0,0.8
775,5,g0,0.8
776,1,g0,0.9
777,3,g0,0.9
778,11,g1,0.9
779,11,g1,0.9
780,3,g0,0.9
781,5,g0,0.8
782,1,g0,0.8
783,2,g0,0.9
784,9,g1,0.9
785,10,g1,0.8
786,7,g1,0.8
787,2,g0,0.8
788,8,g1,0.9
789,2,g0,0.9
790,11,g1,0.9
791,6,g1,0.8
792,6,g1,0.8
793,3,g0,0.9
794,6,g1,0.8
795,3,g0,0.9
796,2,g0,0.9
797,5,g0,0.8
798,5,g1,0.8
799,1,g0,0.8
800,5,g0,0.8
801,9,g1,0.9
802,6,g1,0.8
803,4,g1,0.8
804,4,g0,0.8
805,3,g0,0.8
806,11,g1,0.8
807,3,g0,0.8
808,9,g1,0.9
809,3,g0,0.9
810,7,g1,0.8
811,3,g1,0.9
812,4,g1,0.8
813,8,g0,0.9
814,8,g1,0.9
815,11,g0,0.8
816,9,g1,0.9
817,11,g1,0.9
818,10,g1,0.9
819,10,g1,0.8
820,0,g0,0.9
821,2,g0,0.9
822,0,g0,0.9
823,7,g0,0.8
824,0,g0,0.9
825,2,g0,0.8
826,3,g0,0.9
827,3,g0,0.8
828,2,g0,0.9
829,2,g0,0.8
830,4,g0,0.9
831,7,g1,0.9
832,11,g1,0.9
833,7,g1,0.9
834,1,g0,0.9
835,3,g0,0.8
836,8,g1,0.9
837,1,g0,0.9
838,11,g1,0.9
839,5,g0,0.9
840,11,g0,0.9
841,0,g1,0.8
842,8,g1,0.8
843,11,g1,0.9
844,5,g0,0.9
845,4,g0,0.8
846,0,g0,0.8
847,9,g1,0.8
848,6,g1,0.8
849,1,g0,0.9
850,4,g1,0.9
851,7,g1,0.8
852,11,g0,0.9
853,5,g0,0.8
854,5,g0,0.8
855,1,g0,0.8
856,3,g1,0.8
857,2,g0,0.9
858,5,g0,0.8
859,0,g0,0.8
860,5,g0,0.8
861,6,g1,0.8
862,4,g0,0.9
863,9,g0,0.8
864,11,g1,0.8
865,3,g0,0.9
866,9,g1,0.8
867,9,g1,0.9
868,6,g1,0.9
869,8,g1,0.8
870,3,g0,0.9
871,9,g1,0.9
872,0,g0,0.8
873,1,g0,0.9
874,10,g1,0.8
875,6,g1,0.8
876,4,g0,0.8
877,3,g0,0.9
878,5,g0,0.8
879,5,g0,0.9
880,6,g0,0.9
881,3,g0,0.8
882,3,g0,0.8
883,3,g0,0.8
884,7,g0,0.9
885,6,g1,0.9
886,7,g1,0.9
887,2,g0,0.9
888,2,g0,0.9
889,2,g0,0.8
890,11,g1,0.9
891,4,g0,0.9
892,2,g0,0.9
893,6,g1,0.8
894,1,g0,0.8
895,10,g1,0.8
896,10,g1,0.9
897,0,g0,0.9
898,3,g0,0.8
899,5,g1,0.9
900,10,g1,0.9
901,4,g0,0.8
902,9,g1,0.8
903,10,g0,0.9
904,5,g0,0.8
905,10,g1,0.8
906,2,g0,0.9
907,9,g1,0.8
908,4,g0,0.8
909,9,g1,0.9
910,5,g0,0.9
911,6,g1,0.8
912,0,g0,0.9
913,5,g0,0.9
914,11,g0,0.8
915,3,g0,0.9
916,4,g0,0.9
917,9,g1,0.9
918,6,g1,0.9
919,7,g1,0.9
920,5,g0,0.8
921,5,g0,0.8
922,3,g0,0.9
923,1,g1,0.8
924,4,g0,0.8
925,10,g1,0.8
926,1,g0,0.8
927,3,g0,0.9
928,6,g1,0.9
929,11,g1,0.9
930,8,g1,0.8
931,1,g0,0.8
932,9,g1,0.8
933,2,g0,0.8
934,11,g1,0.8
935,0,g0,0.9
936,9,g0,0.9
937,6,g1,0.9
938,1,g0,0.8
939,8,g1,0.8
940,0,g0,0.9
941,5,g0,0.9
942,4,g0,0.9
943,8,g1,0.9
944,2,g0,0.9
945,11,g0,0.9
946,5,g0,0.9
947,2,g0,0.8
948,0,g0,0.8
949,4,g0,0.8
950,3,g0,0.9
951,7,g0,0.8
952,5,g0,0.9
953,10,g1,0.9
954,9,g1,0.8
955,1,g0,0.9
956,2,g1,0.8
957,9,g1,0.9
958,6,g1,0.8
959,10,g1,0.8
960,4,g1,0.9
961,11,g1,0.9
962,11,g1,0.9
963,4,g0,0.8
964,8,g1,0.9
965,7,g1,0.9
966,3,g0,0.9
967,6,g1,0.8
968,2,g1,0.8
969,7,g1,0.9
970,0,g0,0.9
971,4,g0,0.9
972,10,g1,0.9
973,5,g1,0.8
974,8,g1,0.9
975,6,g1,0.8
976,6,g0,0.9
977,1,g0,0.9
978,9,g1,0.8
979,10,g1,0.8
980,0,g0,0.9
981,1,g0,0.9
982,4,g1,0.9
983,8,g1,0.9
984,5,g0,0.9
985,8,g1,0.8
986,11,g1,0.8
987,7,g1,0.8
988,11,g1,0.9
989,4,g0,0.9
990,0,g0,0.9
991,1,g0,0.8
992,1,g0,0.8
993,6,g1,0.9
994,0,g1,0.8
995,10,g1,0.9
996,1,g0,0.9
997,7,g0,0.8
998,5,g0,0.9
999,0,g1,0.8
